本年度违规,本年度违规次数,资产负债率,有形资产带息债务比,有形资产负债率,市净率母公司,综合杠杆,每股企业自由现金流量,第一大股东持股比率,成本费用利润率,留存收益资产比,总资产周转率,流动资产周转率,Z值,风险值
1,1,0.165172,0.005247,0.14452,3.111119,0.878955,0.121575,39.07,0.192194,0.265313,0.419905,0.688697,3.44131,4.874
0,0,0.284465,0.092355,0.230762,2.414217,1.0477,-0.623947,41.36,0.18738,0.16493,0.481979,0.764732,3.439946,4.036
1,7,0.39248,0.302372,0.41466,3.428947,1.807722,-0.695869,44.89,0.07343,0.140512,0.66952,1.114565,2.492221,4.16
0,0,0.390393,0.237958,0.470184,2.162225,1.441454,0.087367,26.09,0.091582,0.257975,3.049728,5.687496,4.453163,4.002
1,8,1.262491,0.381936,0.675318,2.500617,1.1396405,0.53151,51.77,-0.027712,-0.672642,0.23475,0.324081,-3.850362,3.643
0,0,0.261843,0.087044,0.323621,3.709528,1.179729,0.122545,29.1,0.073798,0.056881,0.71623,1.071224,1.904434,3.792
0,0,0.419199,0.005244,0.596222,8.368404,0.984216,0.286847,46.79,0.437996,0.191712,0.343035,0.400201,1.947212,3.857
0,0,0.69195,0.098384,0.873205,5.959054,1.819214,0.177348,16.66,0.057458,0.075878,0.4652,0.509263,1.286924,4.44
0,0,0.019829,0,0.03982,4.685692,0.977182,1.058358,18.19,1.102556,0.241544,0.185656,0.203937,33.803368,3.971
0,0,0.15139,0.059717,0.418518,6.181565,1.01455,-0.385582,16.94,0.091582,-0.019918,0.415139,0.42948,5.267694,3.033
0,0,0.031723,0.013327,0.097052,6.299058,0.996141,-0.86417,21,1.443476,0.147485,0.169346,0.182056,32.533451,4.626
1,4,0.791515,0.155787,0.409662,1.364919,1.082076,-0.011568,16.41,0.303816,-1.274164,0.004964,0.012832,-5.77846,3.58
1,10,1.092675,0.714536,0.994986,2.866813,1.1396405,-0.02263,29.08,-0.842895,-0.424099,0.088016,0.404334,2.864557,5.141
1,4,0.800015,0.443258,0.505908,0.989648,1.1396405,-0.00612,18.83,-0.280142,-0.257312,0.103131,0.209243,-2.008871,4.329
1,3,0.947787,1.219707,2.197401,2.6482125,1.1396405,0.024816,24.66,-0.190535,-1.016121,0.795507,1.869235,2.864557,5.055
1,8,1.683508,0.314044,0.467492,1.177334,1.1396405,-0.016365,23.4,-1.937324,-1.831556,0.16386,0.360432,2.864557,4.453
1,7,0.729521,0.200752,0.534951,1.564711,2.944846,-0.036195,15.77,-0.297612,-0.355559,0.170866,0.221339,-1.376381,4.355
1,6,4.596285,2.542489,4.194543,2.6482125,1.1396405,-0.008347,17.41,-2.051969,-5.78425,0.283915,0.872273,2.864557,4.77
1,8,1.411521,0.802153,1.329843,15.296039,1.1396405,0.029957,10.16,-3.001883,-0.785609,0.075717,0.153572,-2.67988,4.405
1,2,3.512951,0.571024,1.67868,2.6482125,1.1396405,-0.013637,23.07,-1.732511,-4.627413,0.082191,0.23095,2.864557,4.329
1,9,2.128303,1.601577,2.182509,2.6482125,1.1396405,-0.010079,13.78,-3.389839,-1.399242,0.0874,0.232005,2.864557,5.521
1,3,0.712811,0.166801,0.680027,2.937299,1.1396405,0.094915,47.35,-0.052294,-0.394983,0.458031,0.688652,0.378805,3.952
1,2,10.495294,6.128352,8.970874,2.6482125,1.1396405,0.00046,28.18,-2.608415,-14.13053,0.259099,0.410104,2.864557,5.596
1,5,0.966901,0.685178,0.832065,3.744538,1.1396405,0.000139,21.72,-1.00906,-0.219239,0.005087,0.006043,-0.414532,4.996
1,10,0.346547,0.176278,0.441052,0.983145,1.1396405,-0.022262,29.98,-0.240123,-0.074961,0.244845,0.810304,0.731187,4.263
1,3,1.065464,0.303268,0.988538,2914.593122,1.1396405,-0.001281,7.67,-0.196781,-0.646723,0.014311,1.045088,-1.277029,4.967
1,3,0.152411,0.21179,0.241001,1.64801,1.094913,0.033942,78.29,0.428246,0.2804,0.313287,1.346987,5.471611,0.933
1,3,0.932242,0.541855,1.11076,12.924217,1.165868,0.30137,19.2,-0.307162,-0.452478,0.646916,0.943782,-0.400677,3.432
1,5,0.813249,0.429587,0.598166,1.401001,1.1396405,0.054318,24.55,-0.154013,-0.353436,0.142148,0.160413,-1.178573,4.336
1,2,0.519649,0.409012,0.593894,0.816526,0.815339,0.098912,29.02,0.05706,0.258498,0.323957,0.583399,1.094439,4.842
0,0,0.740585,0.321391,0.855876,6.562576,1.1396405,-0.016101,15.51,0.243563,-1.783337,0.114032,0.194351,-1.23598,4.225
